P1	P2	P3	P4	path	fa	ncbi.path	ucsc.path
Bacteria	Firmicutes	Bacilli	Streptococcus agalactiae GD201008-001	genomes/Bacteria/Stre_agal_GD201008_001/	Stre_agal_GD201008_001	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/299/135/GCA_000299135.1_ASM29913v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus agalactiae ILRI005	genomes/Bacteria/Stre_agal_ILRI005/	Stre_agal_ILRI005	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/427/075/GCA_000427075.1_ILRI005	none
Bacteria	Firmicutes	Bacilli	Streptococcus agalactiae ILRI112	genomes/Bacteria/Stre_agal_ILRI112/	Stre_agal_ILRI112	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/427/055/GCA_000427055.1_ILRI112	none
Bacteria	Firmicutes	Bacilli	Streptococcus agalactiae NGBS061	genomes/Bacteria/Stre_agal_NGBS061/	Stre_agal_NGBS061	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/730/215/GCA_000730215.2_ASM73021v2	none
Bacteria	Firmicutes	Bacilli	Streptococcus agalactiae NGBS572	genomes/Bacteria/Stre_agal_NGBS572/	Stre_agal_NGBS572	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/730/255/GCA_000730255.1_ASM73025v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus agalactiae SA20-06	genomes/Bacteria/Stre_agal_SA20_06/	Stre_agal_SA20_06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/302/475/GCA_000302475.2_ASM30247v2	none
Bacteria	Firmicutes	Bacilli	Streptococcus anginosus C1051	genomes/Bacteria/Stre_angi_C1051/	Stre_angi_C1051	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/463/465/GCA_000463465.1_ASM46346v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus anginosus C238	genomes/Bacteria/Stre_angi_C238/	Stre_angi_C238	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/463/505/GCA_000463505.1_ASM46350v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus anginosus SA1	genomes/Bacteria/Stre_angi_SA1/	Stre_angi_SA1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/831/165/GCA_000831165.1_ASM83116v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus anginosus subsp. whileyi MAS624	genomes/Bacteria/Stre_angi_whileyi_MAS624/	Stre_angi_whileyi_MAS624	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/478/925/GCA_000478925.1_ASM47892v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus constellatus subsp. pharyngis C1050	genomes/Bacteria/Stre_cons_pharyngis_C1050/	Stre_cons_pharyngis_C1050	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/463/425/GCA_000463425.1_ASM46342v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus constellatus subsp. pharyngis C232	genomes/Bacteria/Stre_cons_pharyngis_C232/	Stre_cons_pharyngis_C232	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/463/395/GCA_000463395.1_ASM46339v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus constellatus subsp. pharyngis C818	genomes/Bacteria/Stre_cons_pharyngis_C818/	Stre_cons_pharyngis_C818	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/463/445/GCA_000463445.1_ASM46344v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus dysgalactiae subsp. equisimilis 167	genomes/Bacteria/Stre_dysg_equisimilis_167/	Stre_dysg_equisimilis_167	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/493/775/GCA_000493775.1_ASM49377v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus dysgalactiae subsp. equisimilis AC-2713	genomes/Bacteria/Stre_dysg_equisimilis_AC_2713/	Stre_dysg_equisimilis_AC_2713	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/317/855/GCA_000317855.1_ASM31785v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus dysgalactiae subsp. equisimilis ATCC 12394	genomes/Bacteria/Stre_dysg_equisimilis_ATCC_12394/	Stre_dysg_equisimilis_ATCC_12394	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/188/715/GCA_000188715.1_ASM18871v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus dysgalactiae subsp. equisimilis GGS 124	genomes/Bacteria/Stre_dysg_equisimilis_GGS_124/	Stre_dysg_equisimilis_GGS_124	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/705/GCA_000010705.1_ASM1070v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus dysgalactiae subsp. equisimilis RE378	genomes/Bacteria/Stre_dysg_equisimilis_RE378/	Stre_dysg_equisimilis_RE378	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/307/185/GCA_000307185.1_ASM30718v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus equi subsp. equi 4047	genomes/Bacteria/Stre_equi_equi_4047/	Stre_equi_equi_4047	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/585/GCA_000026585.1_ASM2658v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus equi subsp. zooepidemicus ATCC 35246	genomes/Bacteria/Stre_equi_zooepidemicus_ATCC_35246/	Stre_equi_zooepidemicus_ATCC_35246	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/765/GCA_000219765.1_ASM21976v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus equi subsp. zooepidemicus CY	genomes/Bacteria/Stre_equi_zooepidemicus_CY/	Stre_equi_zooepidemicus_CY	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/696/505/GCA_000696505.1_ASM69650v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus equi subsp. zooepidemicus H70	genomes/Bacteria/Stre_equi_zooepidemicus_H70/	Stre_equi_zooepidemicus_H70	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/605/GCA_000026605.1_ASM2660v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus equi subsp. zooepidemicus MGCS10565 ATCC BAA1716	genomes/Bacteria/Stre_equi_zooepidemicus_MGCS10565_ATCC_BAA1716/	Stre_equi_zooepidemicus_MGCS10565_ATCC_BAA1716	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/020/765/GCA_000020765.1_ASM2076v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus gallolyticus subsp. gallolyticus ATCC 43143	genomes/Bacteria/Stre_gall_gallolyticus_ATCC_43143/	Stre_gall_gallolyticus_ATCC_43143	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/270/145/GCA_000270145.1_ASM27014v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069	genomes/Bacteria/Stre_gall_gallolyticus_ATCC_BAA_2069/	Stre_gall_gallolyticus_ATCC_BAA_2069	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/203/195/GCA_000203195.1_ASM20319v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus gallolyticus UCN34	genomes/Bacteria/Stre_gall_UCN34/	Stre_gall_UCN34	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/027/185/GCA_000027185.1_ASM2718v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus gordonii str. Challis substr. CH1	genomes/Bacteria/Stre_gord_Challis_CH1/	Stre_gord_Challis_CH1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/005/GCA_000017005.1_ASM1700v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus infantarius subsp. infantarius CJ18	genomes/Bacteria/Stre_infa_infantarius_CJ18/	Stre_infa_infantarius_CJ18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/246/835/GCA_000246835.1_ASM24683v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus iniae ISET0901	genomes/Bacteria/Stre_inia_ISET0901/	Stre_inia_ISET0901	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/648/525/GCA_000648525.1_ASM64852v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus iniae ISNO	genomes/Bacteria/Stre_inia_ISNO/	Stre_inia_ISNO	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/648/555/GCA_000648555.1_ASM64855v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus iniae SF1	genomes/Bacteria/Stre_inia_SF1/	Stre_inia_SF1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/403/625/GCA_000403625.1_ASM40362v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus iniae YSFST01-82	genomes/Bacteria/Stre_inia_YSFST01_82/	Stre_inia_YSFST01_82	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/831/485/GCA_000831485.1_ASM83148v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus intermedius B196	genomes/Bacteria/Stre_inte_B196/	Stre_inte_B196	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/463/355/GCA_000463355.1_ASM46335v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus intermedius C270	genomes/Bacteria/Stre_inte_C270/	Stre_inte_C270	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/463/385/GCA_000463385.1_ASM46338v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus intermedius JTH08	genomes/Bacteria/Stre_inte_JTH08/	Stre_inte_JTH08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/306/805/GCA_000306805.1_ASM30680v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus lutetiensis 033	genomes/Bacteria/Stre_lute_033/	Stre_lute_033	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/441/535/GCA_000441535.1_ASM44153v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus macedonicus ACA-DC 198	genomes/Bacteria/Stre_mace_ACA_DC_198/	Stre_mace_ACA_DC_198	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/283/635/GCA_000283635.1_ASM28363v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus mitis B6	genomes/Bacteria/Stre_miti_B6/	Stre_miti_B6	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/027/165/GCA_000027165.1_ASM2716v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus mutans GS-5	genomes/Bacteria/Stre_muta_GS_5/	Stre_muta_GS_5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/271/865/GCA_000271865.1_ASM27186v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus mutans LJ23	genomes/Bacteria/Stre_muta_LJ23/	Stre_muta_LJ23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/575/GCA_000284575.1_ASM28457v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus mutans NN2025	genomes/Bacteria/Stre_muta_NN2025/	Stre_muta_NN2025	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/091/645/GCA_000091645.1_ASM9164v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus mutans UA159	genomes/Bacteria/Stre_muta_UA159/	Stre_muta_UA159	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/465/GCA_000007465.2_ASM746v2	none
Bacteria	Firmicutes	Bacilli	Streptococcus mutans UA159-FR	genomes/Bacteria/Stre_muta_UA159_FR/	Stre_muta_UA159_FR	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/817/065/GCA_000817065.1_ASM81706v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus oligofermentans AS 1.3089	genomes/Bacteria/Stre_olig_AS_1_3089/	Stre_olig_AS_1_3089	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/385/925/GCA_000385925.1_ASM38592v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus oralis Uo5	genomes/Bacteria/Stre_oral_Uo5/	Stre_oral_Uo5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/253/155/GCA_000253155.1_ASM25315v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus parasanguinis ATCC 15912	genomes/Bacteria/Stre_para_ATCC_15912/	Stre_para_ATCC_15912	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/164/675/GCA_000164675.2_ASM16467v2	none
Bacteria	Firmicutes	Bacilli	Streptococcus parasanguinis FW213	genomes/Bacteria/Stre_para_FW213/	Stre_para_FW213	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/262/145/GCA_000262145.1_ASM26214v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus parauberis KCTC 11537	genomes/Bacteria/Stre_para_KCTC_11537/	Stre_para_KCTC_11537	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/213/825/GCA_000213825.1_ASM21382v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus parauberis NCFD 2020	genomes/Bacteria/Stre_para_NCFD_2020/	Stre_para_NCFD_2020	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/187/935/GCA_000187935.2_ASM18793v2	none
Bacteria	Firmicutes	Bacilli	Streptococcus pasteurianus ATCC 43144	genomes/Bacteria/Stre_past_ATCC_43144/	Stre_past_ATCC_43144	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/270/165/GCA_000270165.1_ASM27016v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae 670-6B	genomes/Bacteria/Stre_pneu_670_6B/	Stre_pneu_670_6B	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/147/095/GCA_000147095.1_ASM14709v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae 70585	genomes/Bacteria/Stre_pneu_70585/	Stre_pneu_70585	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/018/965/GCA_000018965.1_ASM1896v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae A026	genomes/Bacteria/Stre_pneu_A026/	Stre_pneu_A026	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/494/795/GCA_000494795.1_ASM49479v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae AP200	genomes/Bacteria/Stre_pneu_AP200/	Stre_pneu_AP200	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/146/975/GCA_000146975.1_ASM14697v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae ATCC 700669	genomes/Bacteria/Stre_pneu_ATCC_700669/	Stre_pneu_ATCC_700669	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/665/GCA_000026665.1_ASM2666v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae CGSP14	genomes/Bacteria/Stre_pneu_CGSP14/	Stre_pneu_CGSP14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/985/GCA_000019985.1_ASM1998v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae D39	genomes/Bacteria/Stre_pneu_D39/	Stre_pneu_D39	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/014/365/GCA_000014365.1_ASM1436v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae G54	genomes/Bacteria/Stre_pneu_G54/	Stre_pneu_G54	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/825/GCA_000019825.1_ASM1982v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae gamPNI0373	genomes/Bacteria/Stre_pneu_gamPNI0373/	Stre_pneu_gamPNI0373	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/299/015/GCA_000299015.1_ASM29901v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae Hungary19A-6	genomes/Bacteria/Stre_pneu_Hungary19A_6/	Stre_pneu_Hungary19A_6	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/265/GCA_000019265.1_ASM1926v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae INV104	genomes/Bacteria/Stre_pneu_INV104/	Stre_pneu_INV104	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/975/GCA_000210975.1_ASM21097v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae INV200	genomes/Bacteria/Stre_pneu_INV200/	Stre_pneu_INV200	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/935/GCA_000210935.1_ASM21093v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae JJA	genomes/Bacteria/Stre_pneu_JJA/	Stre_pneu_JJA	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/018/985/GCA_000018985.1_ASM1898v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae NT 110 58	genomes/Bacteria/Stre_pneu_NT_110_58/	Stre_pneu_NT_110_58	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/817/005/GCA_000817005.1_ASM81700v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae OXC141	genomes/Bacteria/Stre_pneu_OXC141/	Stre_pneu_OXC141	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/955/GCA_000210955.1_ASM21095v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae P1031	genomes/Bacteria/Stre_pneu_P1031/	Stre_pneu_P1031	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/005/GCA_000019005.1_ASM1900v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae PCS8235	genomes/Bacteria/Stre_pneu_PCS8235/	Stre_pneu_PCS8235	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/348/705/GCA_000348705.1_ASM34870v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae R6	genomes/Bacteria/Stre_pneu_R6/	Stre_pneu_R6	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/045/GCA_000007045.1_ASM704v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae SPN032672	genomes/Bacteria/Stre_pneu_SPN032672/	Stre_pneu_SPN032672	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/211/075/GCA_000211075.1_ASM21107v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae SPN033038	genomes/Bacteria/Stre_pneu_SPN033038/	Stre_pneu_SPN033038	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/211/095/GCA_000211095.1_ASM21109v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae SPN034156 SNP034156	genomes/Bacteria/Stre_pneu_SPN034156_SNP034156/	Stre_pneu_SPN034156_SNP034156	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/995/GCA_000210995.1_ASM21099v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae SPN034183 SNP034183	genomes/Bacteria/Stre_pneu_SPN034183_SNP034183/	Stre_pneu_SPN034183_SNP034183	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/211/015/GCA_000211015.1_ASM21101v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae SPN994038 SNP994038	genomes/Bacteria/Stre_pneu_SPN994038_SNP994038/	Stre_pneu_SPN994038_SNP994038	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/211/035/GCA_000211035.2_ASM21103v2	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae SPN994039 SNP994039	genomes/Bacteria/Stre_pneu_SPN994039_SNP994039/	Stre_pneu_SPN994039_SNP994039	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/211/055/GCA_000211055.2_ASM21105v2	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae SPNA45	genomes/Bacteria/Stre_pneu_SPNA45/	Stre_pneu_SPNA45	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/180/515/GCA_000180515.2_ASM18051v2	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae ST556	genomes/Bacteria/Stre_pneu_ST556/	Stre_pneu_ST556	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/251/085/GCA_000251085.1_ASM25108v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae Taiwan19F-14	genomes/Bacteria/Stre_pneu_Taiwan19F_14/	Stre_pneu_Taiwan19F_14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/025/GCA_000019025.1_ASM1902v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae TCH8431/19A	genomes/Bacteria/Stre_pneu_TCH8431_19A/	Stre_pneu_TCH8431_19A	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/196/595/GCA_000196595.1_ASM19659v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae TIGR4	genomes/Bacteria/Stre_pneu_TIGR4/	Stre_pneu_TIGR4	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/273/445/GCA_000273445.1_Stre_pneu_Tigr4_V1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pneumoniae TIGR4 ATCC BAA-334	genomes/Bacteria/Stre_pneu_TIGR4_ATCC_BAA_334/	Stre_pneu_TIGR4_ATCC_BAA_334	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/885/GCA_000006885.1_ASM688v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pseudopneumoniae IS7493	genomes/Bacteria/Stre_pseu_IS7493/	Stre_pseu_IS7493	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/221/985/GCA_000221985.1_ASM22198v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes 1E1	genomes/Bacteria/Stre_pyog_1E1/	Stre_pyog_1E1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/772/245/GCA_000772245.1_ASM77224v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes 7F7	genomes/Bacteria/Stre_pyog_7F7/	Stre_pyog_7F7	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/767/505/GCA_000767505.1_ASM76750v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes A20	genomes/Bacteria/Stre_pyog_A20/	Stre_pyog_A20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/307/535/GCA_000307535.1_ASM30753v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes Alab49	genomes/Bacteria/Stre_pyog_Alab49/	Stre_pyog_Alab49	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/230/295/GCA_000230295.1_ASM23029v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes ATCC 19615	genomes/Bacteria/Stre_pyog_ATCC_19615/	Stre_pyog_ATCC_19615	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/743/015/GCA_000743015.1_ASM74301v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes HKU QMH11M0907901	genomes/Bacteria/Stre_pyog_HKU_QMH11M0907901/	Stre_pyog_HKU_QMH11M0907901	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/275/625/GCA_000275625.1_ASM27562v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes HKU360	genomes/Bacteria/Stre_pyog_HKU360/	Stre_pyog_HKU360	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/772/185/GCA_000772185.1_ASM77218v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes HSC5	genomes/Bacteria/Stre_pyog_HSC5/	Stre_pyog_HSC5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/422/045/GCA_000422045.1_ASM42204v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes M1 476	genomes/Bacteria/Stre_pyog_M1_476/	Stre_pyog_M1_476	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/349/925/GCA_000349925.2_ASM34992v2	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes M1 GAS SF370_GCA_000006785.1	genomes/Bacteria/Stre_pyog_M1_GAS_SF370_1/	Stre_pyog_M1_GAS_SF370_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/785/GCA_000006785.1_ASM678v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes M1 GAS SF370_GCA_000006785.2	genomes/Bacteria/Stre_pyog_M1_GAS_SF370/	Stre_pyog_M1_GAS_SF370	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/785/GCA_000006785.2_ASM678v2	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes M23ND	genomes/Bacteria/Stre_pyog_M23ND/	Stre_pyog_M23ND	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/756/485/GCA_000756485.1_ASM75648v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes MGAS10270	genomes/Bacteria/Stre_pyog_MGAS10270/	Stre_pyog_MGAS10270	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/505/GCA_000013505.1_ASM1350v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes MGAS10394	genomes/Bacteria/Stre_pyog_MGAS10394/	Stre_pyog_MGAS10394	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/665/GCA_000011665.1_ASM1166v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes MGAS10750	genomes/Bacteria/Stre_pyog_MGAS10750/	Stre_pyog_MGAS10750	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/545/GCA_000013545.1_ASM1354v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes MGAS15252	genomes/Bacteria/Stre_pyog_MGAS15252/	Stre_pyog_MGAS15252	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/250/905/GCA_000250905.1_ASM25090v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes MGAS1882	genomes/Bacteria/Stre_pyog_MGAS1882/	Stre_pyog_MGAS1882	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/250/925/GCA_000250925.1_ASM25092v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes MGAS2096	genomes/Bacteria/Stre_pyog_MGAS2096/	Stre_pyog_MGAS2096	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/525/GCA_000013525.1_ASM1352v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes MGAS315	genomes/Bacteria/Stre_pyog_MGAS315/	Stre_pyog_MGAS315	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/425/GCA_000007425.1_ASM742v1	none
Bacteria	Firmicutes	Bacilli	Streptococcus pyogenes MGAS5005	genomes/Bacteria/Stre_pyog_MGAS5005/	Stre_pyog_MGAS5005	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/765/GCA_000011765.2_ASM1176v2	none
